cell_name,celltype
MGH136CD45neg-P2-A12,OPC
MGH136CD45neg-P2-B03,OPC
MGH136CD45neg-P2-B05,OPC
MGH136CD45neg-P2-B06,NPC
MGH136CD45neg-P2-B07,OPC
MGH136CD45neg-P2-B08,OPC
MGH136CD45neg-P2-B09,OPC
MGH136CD45neg-P2-B10,OPC
MGH136CD45neg-P2-B11,OPC
MGH136CD45neg-P2-B12,OPC
MGH136CD45neg-P2-C01,OPC
MGH136CD45neg-P2-C02,OPC
MGH136CD45neg-P2-C04,OPC
MGH136CD45neg-P2-C05,AC
MGH136CD45neg-P2-C06,OPC
MGH136CD45neg-P2-C08,OPC
MGH136CD45neg-P2-C09,OPC
MGH136CD45neg-P2-C11,NPC
MGH136CD45neg-P2-D01,OPC
MGH136CD45neg-P2-D02,NPC
MGH136CD45neg-P2-D03,OPC
MGH136CD45neg-P2-D04,OPC
MGH136CD45neg-P2-D05,OPC
MGH136CD45neg-P2-D06,NPC
MGH136CD45neg-P2-D07,OPC
MGH136CD45neg-P2-D08,NPC
MGH136CD45neg-P2-D09,MES
MGH136CD45neg-P2-D10,OPC
MGH136CD45neg-P2-E01,OPC
MGH136CD45neg-P2-E02,OPC
MGH136CD45neg-P2-E03,AC
MGH136CD45neg-P2-E05,OPC
MGH136CD45neg-P2-E06,OPC
MGH136CD45neg-P2-E07,OPC
MGH136CD45neg-P2-E08,OPC
MGH136CD45neg-P2-E09,OPC
MGH136CD45neg-P2-E10,MES
MGH136CD45neg-P2-E11,OPC
MGH136CD45neg-P2-E12,OPC
MGH136CD45neg-P2-F01,OPC
MGH136CD45neg-P2-F02,NPC
MGH136CD45neg-P2-F03,OPC
MGH136CD45neg-P2-F04,OPC
MGH136CD45neg-P2-F05,NPC
MGH136CD45neg-P2-F06,OPC
MGH136CD45neg-P2-F07,OPC
MGH136CD45neg-P2-F08,OPC
MGH136CD45neg-P2-F09,OPC
MGH136CD45neg-P2-F10,OPC
MGH136CD45neg-P2-F11,OPC
MGH136CD45neg-P2-F12,MES
MGH136CD45neg-P2-G01,OPC
MGH136CD45neg-P2-G02,OPC
MGH136CD45neg-P2-G03,AC
MGH136CD45neg-P2-G04,OPC
MGH136CD45neg-P2-G05,NPC
MGH136CD45neg-P2-G06,NPC
MGH136CD45neg-P2-G08,OPC
MGH136CD45neg-P2-G09,OPC
MGH136CD45neg-P2-G10,MES
MGH136CD45neg-P2-G11,OPC
MGH136CD45neg-P2-G12,NPC
MGH136CD45neg-P2-H01,OPC
MGH136CD45neg-P2-H03,NPC
MGH136CD45neg-P2-H04,OPC
MGH136CD45neg-P2-H05,NPC
MGH136CD45neg-P2-H06,OPC
MGH136CD45neg-P2-H07,NPC
MGH136CD45neg-P2-H08,OPC
MGH136CD45neg-P2-H09,OPC
MGH136CD45neg-P2-H10,AC
MGH136CD45neg-P2-H12,OPC
MGH136CD45neg-P3-A02,OPC
MGH136CD45neg-P3-A04,OPC
MGH136CD45neg-P3-A05,OPC
MGH136CD45neg-P3-A06,AC
MGH136CD45neg-P3-A07,AC
MGH136CD45neg-P3-A08,NPC
MGH136CD45neg-P3-A09,NPC
MGH136CD45neg-P3-A10,OPC
MGH136CD45neg-P3-A11,OPC
MGH136CD45neg-P3-A12,OPC
MGH136CD45neg-P3-B01,NPC
MGH136CD45neg-P3-B02,OPC
MGH136CD45neg-P3-B04,NPC
MGH136CD45neg-P3-B07,NPC
MGH136CD45neg-P3-B08,OPC
MGH136CD45neg-P3-B09,OPC
MGH136CD45neg-P3-B11,NPC
MGH136CD45neg-P3-B12,NPC
MGH136CD45neg-P3-C01,NPC
MGH136CD45neg-P3-C02,OPC
MGH136CD45neg-P3-C03,NPC
MGH136CD45neg-P3-C04,AC
MGH136CD45neg-P3-C05,MES
MGH136CD45neg-P3-C07,OPC
MGH136CD45neg-P3-C08,NPC
MGH136CD45neg-P3-C09,OPC
MGH136CD45neg-P3-C10,OPC
MGH136CD45neg-P3-C11,OPC
MGH136CD45neg-P3-C12,NPC
MGH136CD45neg-P3-D01,OPC
MGH136CD45neg-P3-D02,OPC
MGH136CD45neg-P3-D03,OPC
MGH136CD45neg-P3-D04,OPC
MGH136CD45neg-P3-D05,OPC
MGH136CD45neg-P3-D06,OPC
MGH136CD45neg-P3-D08,NPC
MGH136CD45neg-P3-D09,NPC
MGH136CD45neg-P3-D10,NPC
MGH136CD45neg-P3-D12,OPC
MGH136CD45neg-P3-E01,NPC
MGH136CD45neg-P3-E04,OPC
MGH136CD45neg-P3-E05,NPC
MGH136CD45neg-P3-E06,NPC
MGH136CD45neg-P3-E07,OPC
MGH136CD45neg-P3-E08,NPC
MGH136CD45neg-P3-E09,OPC
MGH136CD45neg-P3-E10,OPC
MGH136CD45neg-P3-E11,OPC
MGH136CD45neg-P3-E12,MES
MGH136CD45neg-P3-F01,NPC
MGH136CD45neg-P3-F03,OPC
MGH136CD45neg-P3-F04,OPC
MGH136CD45neg-P3-F05,OPC
MGH136CD45neg-P3-F06,OPC
MGH136CD45neg-P3-F07,OPC
MGH136CD45neg-P3-F08,OPC
MGH136CD45neg-P3-F09,NPC
MGH136CD45neg-P3-F10,AC
MGH136CD45neg-P3-F11,NPC
MGH136CD45neg-P3-F12,OPC
MGH136CD45neg-P3-G01,OPC
MGH136CD45neg-P3-G02,MES
MGH136CD45neg-P3-G03,OPC
MGH136CD45neg-P3-G05,OPC
MGH136CD45neg-P3-G06,OPC
MGH136CD45neg-P3-G07,NPC
MGH136CD45neg-P3-G08,OPC
MGH136CD45neg-P3-G09,NPC
MGH136CD45neg-P3-G10,NPC
MGH136CD45neg-P3-G11,OPC
MGH136CD45neg-P3-H01,MES
MGH136CD45neg-P3-H02,OPC
MGH136CD45neg-P3-H03,MES
MGH136CD45neg-P3-H04,OPC
MGH136CD45neg-P3-H05,OPC
MGH136CD45neg-P3-H06,NPC
MGH136CD45neg-P3-H07,OPC
MGH136CD45neg-P3-H08,AC
MGH136CD45neg-P3-H09,NPC
MGH136CD45neg-P3-H10,NPC
MGH136CD45neg-P3-H11,OPC
MGH143CD45neg-P10-A01,AC
MGH143CD45neg-P10-A03,AC
MGH143CD45neg-P10-A04,AC
MGH143CD45neg-P10-A05,AC
MGH143CD45neg-P10-A06,AC
MGH143CD45neg-P10-A07,AC
MGH143CD45neg-P10-A08,NPC
MGH143CD45neg-P10-A09,AC
MGH143CD45neg-P10-A10,AC
MGH143CD45neg-P10-A12,AC
MGH143CD45neg-P10-B01,AC
MGH143CD45neg-P10-B02,AC
MGH143CD45neg-P10-B03,AC
MGH143CD45neg-P10-B04,AC
MGH143CD45neg-P10-B08,AC
MGH143CD45neg-P10-B10,AC
MGH143CD45neg-P10-B11,AC
MGH143CD45neg-P10-C01,AC
MGH143CD45neg-P10-C02,AC
MGH143CD45neg-P10-C03,AC
MGH143CD45neg-P10-C05,AC
MGH143CD45neg-P10-C10,AC
MGH143CD45neg-P10-C11,AC
MGH143CD45neg-P10-C12,AC
MGH143CD45neg-P10-D02,AC
MGH143CD45neg-P10-D03,AC
MGH143CD45neg-P10-D04,AC
MGH143CD45neg-P10-D07,AC
MGH143CD45neg-P10-D08,AC
MGH143CD45neg-P10-D09,MES
MGH143CD45neg-P10-D10,AC
MGH143CD45neg-P10-D11,AC
MGH143CD45neg-P10-D12,AC
MGH143CD45neg-P10-E01,AC
MGH143CD45neg-P10-E02,AC
MGH143CD45neg-P10-E03,AC
MGH143CD45neg-P10-E04,AC
MGH143CD45neg-P10-E06,NPC
MGH143CD45neg-P10-E07,AC
MGH143CD45neg-P10-E09,AC
MGH143CD45neg-P10-E10,AC
MGH143CD45neg-P10-E11,AC
MGH143CD45neg-P10-E12,AC
MGH143CD45neg-P10-F01,AC
MGH143CD45neg-P10-F02,NPC
MGH143CD45neg-P10-F03,AC
MGH143CD45neg-P10-F04,AC
MGH143CD45neg-P10-F05,MES
MGH143CD45neg-P10-F06,MES
MGH143CD45neg-P10-F10,AC
MGH143CD45neg-P10-F11,AC
MGH143CD45neg-P10-F12,AC
MGH143CD45neg-P10-G01,AC
MGH143CD45neg-P10-G02,AC
MGH143CD45neg-P10-G03,AC
MGH143CD45neg-P10-G04,AC
MGH143CD45neg-P10-G05,NPC
MGH143CD45neg-P10-G06,AC
MGH143CD45neg-P10-G09,MES
MGH143CD45neg-P10-G10,AC
MGH143CD45neg-P10-H01,AC
MGH143CD45neg-P10-H02,NPC
MGH143CD45neg-P10-H03,AC
MGH143CD45neg-P10-H04,AC
MGH143CD45neg-P10-H06,AC
MGH143CD45neg-P10-H08,AC
MGH143CD45neg-P10-H10,AC
MGH143CD45neg-P10-H11,AC
MGH143CD45neg-P10-H12,AC
MGH143CD45neg-P9-A01,AC
MGH143CD45neg-P9-A03,AC
MGH143CD45neg-P9-A04,AC
MGH143CD45neg-P9-A05,AC
MGH143CD45neg-P9-A06,AC
MGH143CD45neg-P9-A07,AC
MGH143CD45neg-P9-A08,AC
MGH143CD45neg-P9-A09,AC
MGH143CD45neg-P9-A10,AC
MGH143CD45neg-P9-B02,AC
MGH143CD45neg-P9-B03,NPC
MGH143CD45neg-P9-B04,AC
MGH143CD45neg-P9-B05,MES
MGH143CD45neg-P9-B06,AC
MGH143CD45neg-P9-B07,AC
MGH143CD45neg-P9-B09,NPC
MGH143CD45neg-P9-B11,AC
MGH143CD45neg-P9-C01,AC
MGH143CD45neg-P9-C02,MES
MGH143CD45neg-P9-C06,AC
MGH143CD45neg-P9-C07,AC
MGH143CD45neg-P9-C10,AC
MGH143CD45neg-P9-C11,AC
MGH143CD45neg-P9-C12,AC
MGH143CD45neg-P9-D02,AC
MGH143CD45neg-P9-D04,AC
MGH143CD45neg-P9-D05,NPC
MGH143CD45neg-P9-D06,AC
MGH143CD45neg-P9-D07,AC
MGH143CD45neg-P9-D08,AC
MGH143CD45neg-P9-D10,AC
MGH143CD45neg-P9-D12,AC
MGH143CD45neg-P9-E01,AC
MGH143CD45neg-P9-E02,AC
MGH143CD45neg-P9-E04,AC
MGH143CD45neg-P9-E06,AC
MGH143CD45neg-P9-E07,AC
MGH143CD45neg-P9-E08,AC
MGH143CD45neg-P9-E09,AC
MGH143CD45neg-P9-E10,AC
MGH143CD45neg-P9-E12,AC
MGH143CD45neg-P9-F02,NPC
MGH143CD45neg-P9-F05,NPC
MGH143CD45neg-P9-F06,AC
MGH143CD45neg-P9-F07,AC
MGH143CD45neg-P9-F08,AC
MGH143CD45neg-P9-F09,AC
MGH143CD45neg-P9-F10,MES
MGH143CD45neg-P9-F11,AC
MGH143CD45neg-P9-F12,AC
MGH143CD45neg-P9-G01,AC
MGH143CD45neg-P9-G03,AC
MGH143CD45neg-P9-G04,AC
MGH143CD45neg-P9-G06,AC
MGH143CD45neg-P9-G07,AC
MGH143CD45neg-P9-G08,AC
MGH143CD45neg-P9-G09,AC
MGH143CD45neg-P9-G10,AC
MGH143CD45neg-P9-G11,AC
MGH143CD45neg-P9-G12,AC
MGH143CD45neg-P9-H02,AC
MGH143CD45neg-P9-H03,AC
MGH143CD45neg-P9-H04,AC
MGH143CD45neg-P9-H07,AC
MGH143CD45neg-P9-H09,OPC
MGH143CD45neg-P9-H10,AC
MGH143CD45neg-P9-H12,AC
MGH143CD45neg-P11-A01,AC
MGH143CD45neg-P11-A02,AC
MGH143CD45neg-P11-A03,AC
MGH143CD45neg-P11-A04,MES
MGH143CD45neg-P11-A05,MES
MGH143CD45neg-P11-A06,NPC
MGH143CD45neg-P11-A07,AC
MGH143CD45neg-P11-A08,AC
MGH143CD45neg-P11-A09,AC
MGH143CD45neg-P11-A11,AC
MGH143CD45neg-P11-A12,AC
MGH143CD45neg-P11-B01,MES
MGH143CD45neg-P11-B02,AC
MGH143CD45neg-P11-B03,AC
MGH143CD45neg-P11-B04,AC
MGH143CD45neg-P11-B05,AC
MGH143CD45neg-P11-B07,AC
MGH143CD45neg-P11-B09,AC
MGH143CD45neg-P11-B10,NPC
MGH143CD45neg-P11-C02,AC
MGH143CD45neg-P11-C04,AC
MGH143CD45neg-P11-C06,AC
MGH143CD45neg-P11-C07,AC
MGH143CD45neg-P11-C08,NPC
MGH143CD45neg-P11-C09,NPC
MGH143CD45neg-P11-C10,AC
MGH143CD45neg-P11-C12,NPC
MGH143CD45neg-P11-D01,AC
MGH143CD45neg-P11-D02,AC
MGH143CD45neg-P11-D03,AC
MGH143CD45neg-P11-D06,AC
MGH143CD45neg-P11-D07,AC
MGH143CD45neg-P11-D08,AC
MGH143CD45neg-P11-D10,AC
MGH143CD45neg-P11-E01,AC
MGH143CD45neg-P11-E02,AC
MGH143CD45neg-P11-E03,AC
MGH143CD45neg-P11-E05,AC
MGH143CD45neg-P11-E06,AC
MGH143CD45neg-P11-E07,AC
MGH143CD45neg-P11-E08,AC
MGH143CD45neg-P11-E09,NPC
MGH143CD45neg-P11-E10,AC
MGH143CD45neg-P11-E11,AC
MGH143CD45neg-P11-F03,NPC
MGH143CD45neg-P11-F04,NPC
MGH143CD45neg-P11-F05,AC
MGH143CD45neg-P11-F07,AC
MGH143CD45neg-P11-F08,AC
MGH143CD45neg-P11-F09,AC
MGH143CD45neg-P11-F10,AC
MGH143CD45neg-P11-F11,AC
MGH143CD45neg-P11-G02,AC
MGH143CD45neg-P11-G04,AC
MGH143CD45neg-P11-G05,AC
MGH143CD45neg-P11-G06,AC
MGH143CD45neg-P11-G07,AC
MGH143CD45neg-P11-G08,AC
MGH143CD45neg-P11-G09,AC
MGH143CD45neg-P11-G11,AC
MGH143CD45neg-P11-G12,NPC
MGH143CD45neg-P11-H01,AC
MGH143CD45neg-P11-H02,AC
MGH143CD45neg-P11-H05,AC
MGH143CD45neg-P11-H07,AC
MGH143CD45neg-P11-H08,AC
MGH143CD45neg-P11-H12,AC
MGH143CD45neg-P12-A01,AC
MGH143CD45neg-P12-A02,AC
MGH143CD45neg-P12-A03,AC
MGH143CD45neg-P12-A05,AC
MGH143CD45neg-P12-A06,AC
MGH143CD45neg-P12-A07,AC
MGH143CD45neg-P12-A08,AC
MGH143CD45neg-P12-A09,NPC
MGH143CD45neg-P12-A10,AC
MGH143CD45neg-P12-A11,AC
MGH143CD45neg-P12-A12,AC
MGH143CD45neg-P12-B02,AC
MGH143CD45neg-P12-B03,AC
MGH143CD45neg-P12-B05,AC
MGH143CD45neg-P12-B06,AC
MGH143CD45neg-P12-B07,MES
MGH143CD45neg-P12-B08,AC
MGH143CD45neg-P12-B09,AC
MGH143CD45neg-P12-B10,AC
MGH143CD45neg-P12-B12,AC
MGH143CD45neg-P12-C02,AC
MGH143CD45neg-P12-C03,AC
MGH143CD45neg-P12-C05,AC
MGH143CD45neg-P12-C06,AC
MGH143CD45neg-P12-C07,AC
MGH143CD45neg-P12-C08,AC
MGH143CD45neg-P12-C11,NPC
MGH143CD45neg-P12-C12,NPC
MGH143CD45neg-P12-D02,AC
MGH143CD45neg-P12-D04,AC
MGH143CD45neg-P12-D05,AC
MGH143CD45neg-P12-D06,AC
MGH143CD45neg-P12-D07,AC
MGH143CD45neg-P12-D08,AC
MGH143CD45neg-P12-D09,AC
MGH143CD45neg-P12-D10,AC
MGH143CD45neg-P12-D11,AC
MGH143CD45neg-P12-E02,OPC
MGH143CD45neg-P12-E03,AC
MGH143CD45neg-P12-E04,NPC
MGH143CD45neg-P12-E07,AC
MGH143CD45neg-P12-E08,AC
MGH143CD45neg-P12-E09,NPC
MGH143CD45neg-P12-E10,AC
MGH143CD45neg-P12-E11,AC
MGH143CD45neg-P12-E12,AC
MGH143CD45neg-P12-F01,AC
MGH143CD45neg-P12-F05,AC
MGH143CD45neg-P12-F06,AC
MGH143CD45neg-P12-F07,NPC
MGH143CD45neg-P12-F09,AC
MGH143CD45neg-P12-F11,AC
MGH143CD45neg-P12-G01,AC
MGH143CD45neg-P12-G02,AC
MGH143CD45neg-P12-G03,AC
MGH143CD45neg-P12-G04,AC
MGH143CD45neg-P12-G07,AC
MGH143CD45neg-P12-G08,AC
MGH143CD45neg-P12-G09,AC
MGH143CD45neg-P12-G10,NPC
MGH143CD45neg-P12-G11,AC
MGH143CD45neg-P12-G12,AC
MGH143CD45neg-P12-H01,AC
MGH143CD45neg-P12-H02,AC
MGH143CD45neg-P12-H04,AC
MGH143CD45neg-P12-H05,AC
MGH143CD45neg-P12-H07,AC
MGH143CD45neg-P12-H08,AC
MGH143CD45neg-P12-H09,AC
MGH143CD45neg-P12-H12,MES
MGH151CD45neg-P8-A02,AC
MGH151CD45neg-P8-A03,OPC
MGH151CD45neg-P8-A04,AC
MGH151CD45neg-P8-A05,AC
MGH151CD45neg-P8-A08,AC
MGH151CD45neg-P8-A10,AC
MGH151CD45neg-P8-A11,OPC
MGH151CD45neg-P8-B03,AC
MGH151CD45neg-P8-B04,AC
MGH151CD45neg-P8-B07,OPC
MGH151CD45neg-P8-B11,OPC
MGH151CD45neg-P8-C01,AC
MGH151CD45neg-P8-C04,AC
MGH151CD45neg-P8-C06,AC
MGH151CD45neg-P8-C07,OPC
MGH151CD45neg-P8-C08,NPC
MGH151CD45neg-P8-C09,AC
MGH151CD45neg-P8-C11,AC
MGH151CD45neg-P8-D03,AC
MGH151CD45neg-P8-D05,OPC
MGH151CD45neg-P8-D08,AC
MGH151CD45neg-P8-D10,AC
MGH151CD45neg-P8-D12,OPC
MGH151CD45neg-P8-E02,OPC
MGH151CD45neg-P8-E05,OPC
MGH151CD45neg-P8-E08,NPC
MGH151CD45neg-P8-E09,OPC
MGH151CD45neg-P8-F01,NPC
MGH151CD45neg-P8-F02,OPC
MGH151CD45neg-P8-F03,OPC
MGH151CD45neg-P8-F04,OPC
MGH151CD45neg-P8-F06,NPC
MGH151CD45neg-P8-F07,NPC
MGH151CD45neg-P8-G05,NPC
MGH151CD45neg-P8-G06,OPC
MGH151CD45neg-P8-G08,OPC
MGH151CD45neg-P8-G09,AC
MGH151CD45neg-P8-G10,OPC
MGH151CD45neg-P8-G12,AC
MGH151CD45neg-P8-H06,OPC
MGH151CD45neg-P8-H10,AC
MGH151CD45neg-P9-A01,AC
MGH151CD45neg-P9-A02,OPC
MGH151CD45neg-P9-A03,OPC
MGH151CD45neg-P9-A04,AC
MGH151CD45neg-P9-A05,AC
MGH151CD45neg-P9-A06,OPC
MGH151CD45neg-P9-A07,AC
MGH151CD45neg-P9-A08,OPC
MGH151CD45neg-P9-A09,OPC
MGH151CD45neg-P9-A11,AC
MGH151CD45neg-P9-B01,AC
MGH151CD45neg-P9-B02,AC
MGH151CD45neg-P9-B03,AC
MGH151CD45neg-P9-B06,OPC
MGH151CD45neg-P9-B07,OPC
MGH151CD45neg-P9-B08,OPC
MGH151CD45neg-P9-B09,OPC
MGH151CD45neg-P9-B10,OPC
MGH151CD45neg-P9-B12,OPC
MGH151CD45neg-P9-C01,OPC
MGH151CD45neg-P9-C02,OPC
MGH151CD45neg-P9-C04,OPC
MGH151CD45neg-P9-C05,OPC
MGH151CD45neg-P9-C06,AC
MGH151CD45neg-P9-C08,OPC
MGH151CD45neg-P9-C09,AC
MGH151CD45neg-P9-C10,AC
MGH151CD45neg-P9-C11,OPC
MGH151CD45neg-P9-C12,OPC
MGH151CD45neg-P9-D01,OPC
MGH151CD45neg-P9-D02,OPC
MGH151CD45neg-P9-D03,AC
MGH151CD45neg-P9-D05,AC
MGH151CD45neg-P9-D07,AC
MGH151CD45neg-P9-D08,OPC
MGH151CD45neg-P9-D09,AC
MGH151CD45neg-P9-D10,OPC
MGH151CD45neg-P9-D11,AC
MGH151CD45neg-P9-E01,OPC
MGH151CD45neg-P9-E02,AC
MGH151CD45neg-P9-E03,AC
MGH151CD45neg-P9-E04,AC
MGH151CD45neg-P9-E05,OPC
MGH151CD45neg-P9-E06,OPC
MGH151CD45neg-P9-E07,OPC
MGH151CD45neg-P9-E08,AC
MGH151CD45neg-P9-E09,OPC
MGH151CD45neg-P9-E10,AC
MGH151CD45neg-P9-E11,OPC
MGH151CD45neg-P9-E12,OPC
MGH151CD45neg-P9-F01,OPC
MGH151CD45neg-P9-F02,OPC
MGH151CD45neg-P9-F03,OPC
MGH151CD45neg-P9-F04,AC
MGH151CD45neg-P9-F05,OPC
MGH151CD45neg-P9-F06,AC
MGH151CD45neg-P9-F07,OPC
MGH151CD45neg-P9-F08,AC
MGH151CD45neg-P9-F09,OPC
MGH151CD45neg-P9-F10,OPC
MGH151CD45neg-P9-F11,AC
MGH151CD45neg-P9-F12,AC
MGH151CD45neg-P9-G01,AC
MGH151CD45neg-P9-G02,OPC
MGH151CD45neg-P9-G03,AC
MGH151CD45neg-P9-G04,AC
MGH151CD45neg-P9-G05,AC
MGH151CD45neg-P9-G06,AC
MGH151CD45neg-P9-G07,AC
MGH151CD45neg-P9-G09,AC
MGH151CD45neg-P9-G10,AC
MGH151CD45neg-P9-G11,AC
MGH151CD45neg-P9-G12,AC
MGH151CD45neg-P9-H02,OPC
MGH151CD45neg-P9-H03,OPC
MGH151CD45neg-P9-H04,AC
MGH151CD45neg-P9-H05,NPC
MGH151CD45neg-P9-H06,AC
MGH151CD45neg-P9-H08,AC
MGH151CD45neg-P9-H11,OPC
MGH152CD45neg-P1-A01,AC
MGH152CD45neg-P1-A02,AC
MGH152CD45neg-P1-A04,OPC
MGH152CD45neg-P1-A06,AC
MGH152CD45neg-P1-A07,AC
MGH152CD45neg-P1-A10,OPC
MGH152CD45neg-P1-A11,AC
MGH152CD45neg-P1-A12,AC
MGH152CD45neg-P1-B01,OPC
MGH152CD45neg-P1-B02,OPC
MGH152CD45neg-P1-B03,NPC
MGH152CD45neg-P1-B04,AC
MGH152CD45neg-P1-B05,AC
MGH152CD45neg-P1-B06,NPC
MGH152CD45neg-P1-B07,AC
MGH152CD45neg-P1-B08,OPC
MGH152CD45neg-P1-B09,OPC
MGH152CD45neg-P1-B10,NPC
MGH152CD45neg-P1-B11,AC
MGH152CD45neg-P1-B12,AC
MGH152CD45neg-P1-C01,AC
MGH152CD45neg-P1-C02,MES
MGH152CD45neg-P1-C03,MES
MGH152CD45neg-P1-C04,NPC
MGH152CD45neg-P1-C05,MES
MGH152CD45neg-P1-C06,NPC
MGH152CD45neg-P1-C07,AC
MGH152CD45neg-P1-C08,NPC
MGH152CD45neg-P1-C10,MES
MGH152CD45neg-P1-D02,AC
MGH152CD45neg-P1-D03,AC
MGH152CD45neg-P1-D04,OPC
MGH152CD45neg-P1-D05,AC
MGH152CD45neg-P1-D06,AC
MGH152CD45neg-P1-D10,OPC
MGH152CD45neg-P1-D11,NPC
MGH152CD45neg-P1-D12,OPC
MGH152CD45neg-P1-E01,OPC
MGH152CD45neg-P1-E03,MES
MGH152CD45neg-P1-E04,NPC
MGH152CD45neg-P1-E05,AC
MGH152CD45neg-P1-E06,AC
MGH152CD45neg-P1-E07,MES
MGH152CD45neg-P1-E08,OPC
MGH152CD45neg-P1-E10,AC
MGH152CD45neg-P1-E11,MES
MGH152CD45neg-P1-E12,MES
MGH152CD45neg-P1-F02,OPC
MGH152CD45neg-P1-F03,MES
MGH152CD45neg-P1-F05,AC
MGH152CD45neg-P1-F06,OPC
MGH152CD45neg-P1-F07,OPC
MGH152CD45neg-P1-F08,AC
MGH152CD45neg-P1-F09,AC
MGH152CD45neg-P1-F10,NPC
MGH152CD45neg-P1-F11,AC
MGH152CD45neg-P1-F12,AC
MGH152CD45neg-P1-G02,OPC
MGH152CD45neg-P1-G03,AC
MGH152CD45neg-P1-G04,AC
MGH152CD45neg-P1-G05,AC
MGH152CD45neg-P1-G06,AC
MGH152CD45neg-P1-G08,AC
MGH152CD45neg-P1-G12,AC
MGH152CD45neg-P1-H01,OPC
MGH152CD45neg-P1-H02,AC
MGH152CD45neg-P1-H05,AC
MGH152CD45neg-P1-H06,NPC
MGH152CD45neg-P1-H08,AC
MGH152CD45neg-P1-H09,AC
MGH152CD45neg-P1-H10,AC
MGH152CD45neg-P1-H11,AC
MGH152CD45neg-P1-H12,AC
MGH152CD45neg-P2-A01,AC
MGH152CD45neg-P2-A02,MES
MGH152CD45neg-P2-A03,AC
MGH152CD45neg-P2-A04,NPC
MGH152CD45neg-P2-A05,AC
MGH152CD45neg-P2-A06,AC
MGH152CD45neg-P2-A07,AC
MGH152CD45neg-P2-A08,NPC
MGH152CD45neg-P2-A09,AC
MGH152CD45neg-P2-A10,OPC
MGH152CD45neg-P2-A12,OPC
MGH152CD45neg-P2-B01,AC
MGH152CD45neg-P2-B02,AC
MGH152CD45neg-P2-B03,AC
MGH152CD45neg-P2-B04,AC
MGH152CD45neg-P2-B05,MES
MGH152CD45neg-P2-B06,AC
MGH152CD45neg-P2-B08,MES
MGH152CD45neg-P2-B09,AC
MGH152CD45neg-P2-B11,AC
MGH152CD45neg-P2-B12,AC
MGH152CD45neg-P2-C02,AC
MGH152CD45neg-P2-C03,AC
MGH152CD45neg-P2-C04,OPC
MGH152CD45neg-P2-C05,NPC
MGH152CD45neg-P2-C06,NPC
MGH152CD45neg-P2-C07,MES
MGH152CD45neg-P2-C08,OPC
MGH152CD45neg-P2-C09,NPC
MGH152CD45neg-P2-C10,AC
MGH152CD45neg-P2-C11,OPC
MGH152CD45neg-P2-D01,AC
MGH152CD45neg-P2-D02,NPC
MGH152CD45neg-P2-D03,OPC
MGH152CD45neg-P2-D04,AC
MGH152CD45neg-P2-D07,AC
MGH152CD45neg-P2-D08,AC
MGH152CD45neg-P2-D09,AC
MGH152CD45neg-P2-D10,MES
MGH152CD45neg-P2-D11,OPC
MGH152CD45neg-P2-E01,AC
MGH152CD45neg-P2-E02,OPC
MGH152CD45neg-P2-E03,AC
MGH152CD45neg-P2-E04,AC
MGH152CD45neg-P2-E05,AC
MGH152CD45neg-P2-E06,MES
MGH152CD45neg-P2-E07,AC
MGH152CD45neg-P2-E08,AC
MGH152CD45neg-P2-E09,MES
MGH152CD45neg-P2-E10,NPC
MGH152CD45neg-P2-E11,OPC
MGH152CD45neg-P2-E12,MES
MGH152CD45neg-P2-F01,NPC
MGH152CD45neg-P2-F02,NPC
MGH152CD45neg-P2-F03,OPC
MGH152CD45neg-P2-F04,MES
MGH152CD45neg-P2-F05,MES
MGH152CD45neg-P2-F06,NPC
MGH152CD45neg-P2-F07,OPC
MGH152CD45neg-P2-F09,AC
MGH152CD45neg-P2-F10,AC
MGH152CD45neg-P2-F11,AC
MGH152CD45neg-P2-F12,MES
MGH152CD45neg-P2-G01,OPC
MGH152CD45neg-P2-G03,NPC
MGH152CD45neg-P2-G04,AC
MGH152CD45neg-P2-G05,AC
MGH152CD45neg-P2-G06,OPC
MGH152CD45neg-P2-G08,MES
MGH152CD45neg-P2-G09,NPC
MGH152CD45neg-P2-G10,NPC
MGH152CD45neg-P2-G11,MES
MGH152CD45neg-P2-G12,AC
MGH152CD45neg-P2-H01,AC
MGH152CD45neg-P2-H02,NPC
MGH152CD45neg-P2-H03,AC
MGH152CD45neg-P2-H04,OPC
MGH152CD45neg-P2-H05,MES
MGH152CD45neg-P2-H06,OPC
MGH152CD45neg-P2-H07,AC
MGH152CD45neg-P2-H08,OPC
MGH152CD45neg-P2-H11,MES
MGH152CD45neg-P2-H12,AC
MGH152CD45neg-P3-A01,NPC
MGH152CD45neg-P3-A02,AC
MGH152CD45neg-P3-A03,NPC
MGH152CD45neg-P3-A05,NPC
MGH152CD45neg-P3-A06,AC
MGH152CD45neg-P3-A07,AC
MGH152CD45neg-P3-A08,NPC
MGH152CD45neg-P3-A09,OPC
MGH152CD45neg-P3-A10,AC
MGH152CD45neg-P3-A12,OPC
MGH152CD45neg-P3-B01,NPC
MGH152CD45neg-P3-B02,MES
MGH152CD45neg-P3-B03,AC
MGH152CD45neg-P3-B04,AC
MGH152CD45neg-P3-B05,OPC
MGH152CD45neg-P3-B06,OPC
MGH152CD45neg-P3-B08,OPC
